"ACTIVITY_KEY"	"ACTIVITYALT_KEY"	"ACTIVITYNAME"	"ACTIVITYSHORTNAME"	"ACTIVITYSHORTNAMEENUM"	"ACTIVITYGROUP"	"ACTIVITYSUBGROUP"	"ACTIVITYSEGMENT"	"ACTIVITYVALIDCODE"	"INDUSTRYALT_KEY"	"BSR1ACODE"	"BSR1BCODE"	"FOODPRO"	"ACTIVITYLBRCODE"	"ASSETCLASS"	"BSR3CODE"	"CIBIL_CONSUMERACTYPE"	"COMODITYCODE"	"SECTORLBRCODE"	"SICKINDUSTRYCODE"	"SICKSSIINDALT_KEY"	"ASSETCLASSNORM"	"OTHERASSETS"	"MINORACTIVITY"	"SHGACTIVITY"	"PROD"	"INV"	"NF"	"ACT_TYPE"	"LBRGROUP"	"LBRSUBGROUP"	"LBRCODE"	"ACT_PH"	"CIBILBUSINESSINDUSTRYTYPE"	"SICCODE"	"ACTIVITYSUBGROUPDESCRIPTION"	"INTREST_FREQ"	"SRCSYSACTIVITYCODE"	"SRCSYSACTIVITYCODE1"	"SRCSYSACTIVITYNAME"	"SRCSYSACTIVITYNAME1"	"DESTSYSACTIVITYCODE"	"AUTHORISATIONSTATUS"	"EFFECTIVEFROMTIMEKEY"	"EFFECTIVETOTIMEKEY"	"CREATEDBY"	"DATECREATED"	"MODIFIEDBY"	"DATEMODIFIE"	"APPROVEDBY"	"DATEAPPROVED"	"D2KTIMESTAMP"	"VCI"	"IRBMARK"	"EWSINDUSTRYALT_KEY"	"BSEINDUSTRYALT_KEY"	"EWSKEYSECTORALT_KEY"	"NEWACTIVITYSEGMENT"	"ALLIED_AGR"
340	3301	"EDU LOAN FOR MEDICINE"	"MEDICINE"	"MEDICINE"	"EDUCATION"	"EDU"	" "	"Y"		"95014"	"874"		""	"NORMAL"	""	"08"	"999"	""	""	95	"NONAGRI"	"E"	"E"	"E"	"E"	"E"	"E"	""	"OTHER PRIORITY SECTOR"	"EDUCATION LOANS"	76	""	"11"	""	"EDUCATION LOAN"	""	"3301"	""	"EDU LOAN FOR MEDICINE"	""	""	""	1400	49999	""		""		""		00000000000F197F	""	""				" "	"N"
1276	7604	"MANUFACTURING OF   MACHINERY FOR SPINNING, GINNING"	"MANU-MACHI-SPINNING"	"MANU-MACHI-SPINNING"	"MANUFACTURING"	"HVY-ENGG"	" "	"N"	8	"29205"	"321"		""	"NORMAL"	""	""	"999"	""	""	10	"NONAGRI"	"E"	"E"	"E"	"E"	"E"	"E"	""	"OTHER PRIORITY SECTOR"	"MISCELLANEOUS"	79	""	"01"	""	"HEAVY ENGINEERING INDUSTRIES"	""	""	""	""	""	""	""	1400	49999	""		"D2K"		""		00000000000F1980	""	""				" "	"N"
350	3303	"EDU LOAN FOR VETERINARY"	"EDU-LOAN-VETRNRY"	"EDU-LOAN-VETRNRY"	"EDUCATION"	"EDU"	" "	"Y"		"95014"	"874"		""	"NORMAL"	""	"08"	"999"	""	""	95	"NONAGRI"	"E"	"E"	"E"	"E"	"E"	"C"	""	"OTHER PRIORITY SECTOR"	"EDUCATION LOANS"	76	""	"11"	""	"EDUCATION LOAN"	""	"3303"	""	"EDU LOAN FOR VETERINARY"	""	""	""	1400	49999	""		""		""		00000000000F1981	""	""				" "	"N"
1278	7606	"MANU. OF MACHINERY FOR   WASHING, BLEACHING ETC"	"MANU-MACHI-WASHING"	"MANU-MACHI-WASHING"	"MANUFACTURING"	"HVY-ENGG"	" "	"N"	8	"29205"	"321"		""	"NORMAL"	""	""	"999"	""	""	10	"NONAGRI"	"E"	"E"	"E"	"E"	"E"	"E"	""	"OTHER PRIORITY SECTOR"	"MISCELLANEOUS"	79	""	"01"	""	"HEAVY ENGINEERING INDUSTRIES"	""	""	""	""	""	""	""	1400	49999	""		"D2K"		""		00000000000F1982	""	""				" "	"N"
352	3305	"EDU LOAN FOR ARCHITECTURE"	"EDU-LOAN-ARCH"	"EDU-LOAN-ARCH"	"EDUCATION"	"EDU"	" "	"Y"		"95014"	"874"		""	"NORMAL"	""	"08"	"999"	""	""	95	"NONAGRI"	"E"	"E"	"E"	"E"	"E"	"C"	""	"OTHER PRIORITY SECTOR"	"EDUCATION LOANS"	76	""	"11"	""	"EDUCATION LOAN"	""	"3305"	""	"EDU LOAN FOR ARCHITECTURE"	""	""	""	1400	49999	""		""		""		00000000000F1983	""	""				" "	"N"
1280	7608	"MANUFACTURE OF LAUNDRY - WASHING AND DRYING"	"MANU-LAUNDRY-WASHING"	"MANU-LAUNDRY-WASHING"	"MANUFACTURING"	"HVY-ENGG"	" "	"N"	8	"29205"	"321"		""	"NORMAL"	""	""	"999"	""	""	10	"NONAGRI"	"E"	"E"	"E"	"E"	"E"	"E"	""	"OTHER PRIORITY SECTOR"	"MISCELLANEOUS"	79	""	"01"	""	"HEAVY ENGINEERING INDUSTRIES"	""	""	""	""	""	""	""	1400	49999	""		"D2K"		""		00000000000F1984	""	""				" "	"N"
354	3307	"EDU LOAN FOR HOTEL MANAGEMENT"	"EDU-LOAN-HOTL-MGMT"	"EDU-LOAN-HOTL-MGMT"	"EDUCATION"	"EDU"	" "	"Y"		"95014"	"874"		""	"NORMAL"	""	"08"	"999"	""	""	95	"NONAGRI"	"E"	"E"	"E"	"E"	"E"	"C"	""	"OTHER PRIORITY SECTOR"	"EDUCATION LOANS"	76	""	"11"	""	"EDUCATION LOAN"	""	"3307"	""	"EDU LOAN FOR HOTEL MANAGEMENT"	""	""	""	1400	49999	""		""		""		00000000000F1985	""	""				" "	"N"
1282	7610	"MACHINERY FOR JUTE MILLS"	"MACH-JUTE-MILL"	"MACH-JUTE-MILL"	"MANUFACTURING"	"HVY-ENGG"	" "	"N"	8	"29205"	"321"		""	"NORMAL"	""	""	"999"	""	""	10	"NONAGRI"	"E"	"E"	"E"	"E"	"E"	"E"	""	"OTHER PRIORITY SECTOR"	"MISCELLANEOUS"	79	""	"01"	""	"HEAVY ENGINEERING INDUSTRIES"	""	""	""	""	""	""	""	1400	49999	""		"D2K"		""		00000000000F1986	""	""				" "	"N"
356	3309	"EDU LOAN FOR CATERING TECHNOLOGY"	"EDU-LOAN-CATG-TECH"	"EDU-LOAN-CATG-TECH"	"EDUCATION"	"EDU"	" "	"N"		"95014"	"874"		""	"NORMAL"	""	""	"999"	""	""	95	"NONAGRI"	"E"	"E"	"E"	"E"	"E"	"C"	""	"OTHER PRIORITY SECTOR"	"EDUCATION LOANS"	76	""	"11"	""	"EDUCATION LOAN"	""	""	""	""	""	""	""	1400	49999	""		"D2K"		""		00000000000F1987	""	""				" "	"N"
1284	7612	"MACHINERY FOR PLASTIC INDUSTRY"	"MACH-PLASTIC-IND"	"MACH-PLASTIC-IND"	"MANUFACTURING"	"HVY-ENGG"	" "	"N"	8	"29109"	"321"		""	"NORMAL"	""	""	"999"	""	""	10	"NONAGRI"	"E"	"E"	"E"	"E"	"E"	"E"	""	"OTHER PRIORITY SECTOR"	"MISCELLANEOUS"	79	""	"01"	""	"HEAVY ENGINEERING INDUSTRIES"	""	""	""	""	""	""	""	1400	49999	""		"D2K"		""		00000000000F1988	""	""				" "	"N"
358	3311	"EDU LOAN FOR SOCIAL SCIENCES"	"EDU-LOAN-SOC-SCI"	"EDU-LOAN-SOC-SCI"	"EDUCATION"	"EDU"	" "	"N"		"95014"	"874"		""	"NORMAL"	""	""	"999"	""	""	95	"NONAGRI"	"E"	"E"	"E"	"E"	"E"	"C"	""	"OTHER PRIORITY SECTOR"	"EDUCATION LOANS"	76	""	"11"	""	"EDUCATION LOAN"	""	""	""	""	""	""	""	1400	49999	""		"D2K"		""		00000000000F1989	""	""				" "	"N"
1286	7614	"MACHINERY FOR DAIRY/ MEAT/ FISH & POULTRY IND"	"MACH-DAILY-MEAT-IND"	"MACH-DAILY-MEAT-IND"	"MANUFACTURING"	"HVY-ENGG"	" "	"N"	8	"29204"	"321"		""	"NORMAL"	""	""	"999"	""	""	10	"NONAGRI"	"E"	"E"	"E"	"E"	"E"	"E"	""	"OTHER PRIORITY SECTOR"	"MISCELLANEOUS"	79	""	"01"	""	"HEAVY ENGINEERING INDUSTRIES"	""	""	""	""	""	""	""	1400	49999	""		"D2K"		""		00000000000F198A	""	""				" "	"N"
360	3313	"EDU LOAN FOR TRAVEL & TOURISM"	"TRA&TOUR"	"TRA&TOUR"	"EDUCATION"	"EDU"	" "	"N"		"95014"	"874"		""	"NORMAL"	""	""	"999"	""	""	95	"NONAGRI"	"E"	"E"	"E"	"E"	"E"	"C"	""	"OTHER PRIORITY SECTOR"	"EDUCATION LOANS"	76	""	"11"	""	"EDUCATION LOAN"	""	""	""	""	""	""	""	1400	49999	""		"D2K"		""		00000000000F198B	""	""				" "	"N"
1288	7616	"MACHINERY FOR PROCESSING OF FRUIT/ VEGETABLES"	"MACH-PROCESS-FRUIT"	"MACH-PROCESS-FRUIT"	"MANUFACTURING"	"HVY-ENGG"	" "	"N"	8	"29204"	"321"		""	"NORMAL"	""	""	"999"	""	""	10	"NONAGRI"	"E"	"E"	"E"	"E"	"E"	"E"	""	"OTHER PRIORITY SECTOR"	"MISCELLANEOUS"	79	""	"01"	""	"HEAVY ENGINEERING INDUSTRIES"	""	""	""	""	""	""	""	1400	49999	""		"D2K"		""		00000000000F198C	""	""				" "	"N"
390	3401	"PURCHASE OF PLOT"	"PURPLOT"	"PURPLOT"	"HOUSING"	"HOUSING"	" "	"Y"		"95011"	"871"		""	"NORMAL"	""	"02"	"999"	""	""	95	"NONAGRI"	"E"	"E"	"E"	"E"	"E"	"C"	""	"OTHER PRIORITY SECTOR"	"HOUSING LOANS"	77	""	"11"	""	"HOUSING-DIRECT"	""	"3401"	""	"HOUSING-PURCHASE OF PLOT"	""	""	""	1400	49999	""		""		""		00000000000F198D	""	""				" "	"N"
1290	7618	"MACHINERY FOR FLOUR MILLS"	"MACH-FLOUR-MILL"	"MACH-FLOUR-MILL"	"MANUFACTURING"	"HVY-ENGG"	" "	"N"	8	"29204"	"321"		""	"NORMAL"	""	""	"999"	""	""	10	"NONAGRI"	"E"	"E"	"E"	"E"	"E"	"E"	""	"OTHER PRIORITY SECTOR"	"MISCELLANEOUS"	79	""	"01"	""	"HEAVY ENGINEERING INDUSTRIES"	""	""	""	""	""	""	""	1400	49999	""		"D2K"		""		00000000000F198E	""	""				" "	"N"
392	3403	"PURCHASE OF HOUSE/ FLAT/ APARTMENT ETC"	"NEWHOUSE"	"NEWHOUSE"	"HOUSING"	"HOUSING"	" "	"Y"		"95011"	"871"		""	"NORMAL"	""	"02"	"999"	""	""	95	"NONAGRI"	"E"	"E"	"E"	"E"	"E"	"C"	""	"OTHER PRIORITY SECTOR"	"HOUSING LOANS"	77	""	"11"	""	"HOUSING-DIRECT"	""	"3403"	""	"HOUSING-PURCHASE OF HOUSE/ FLAT/ APARTMENT ETC"	""	""	""	1400	49999	""		""		""		00000000000F198F	""	""				" "	"N"
1292	7620	"MACHINERY FOR LEATHER INDUSTRY"	"MACH-LATHER-IND"	"MACH-LATHER-IND"	"MANUFACTURING"	"HVY-ENGG"	" "	"N"	8	"29205"	"321"		""	"NORMAL"	""	""	"999"	""	""	10	"NONAGRI"	"E"	"E"	"E"	"E"	"E"	"E"	""	"OTHER PRIORITY SECTOR"	"MISCELLANEOUS"	79	""	"01"	""	"HEAVY ENGINEERING INDUSTRIES"	""	""	""	""	""	""	""	1400	49999	""		"D2K"		""		00000000000F1990	""	""				" "	"N"
394	3411	"EXTENSION OF HOUSE"	"RENOV-EXT-HOUS"	"RENOV-EXT-HOUS"	"HOUSING"	"HOUSING"	" "	"Y"		"95011"	"871"		""	"NORMAL"	""	"02"	"999"	""	""	95	"NONAGRI"	"E"	"E"	"E"	"E"	"E"	"C"	""	"OTHER PRIORITY SECTOR"	"HOUSING LOANS"	77	""	"11"	""	"HOUSING-DIRECT"	""	"3411"	""	"HOUSING-EXTENSION OF HOUSE"	""	""	""	1400	49999	""		""		""		00000000000F1991	""	""				" "	"N"
1294	7622	"MACHINERY FOR METALLURGY"	"MACH-METALLURGY"	"MACH-METALLURGY"	"MANUFACTURING"	"HVY-ENGG"	" "	"N"	8	"29207"	"321"		""	"NORMAL"	""	""	"999"	""	""	10	"NONAGRI"	"E"	"E"	"E"	"E"	"E"	"E"	""	"OTHER PRIORITY SECTOR"	"MISCELLANEOUS"	79	""	"01"	""	"HEAVY ENGINEERING INDUSTRIES"	""	""	""	""	""	""	""	1400	49999	""		"D2K"		""		00000000000F1992	""	""				" "	"N"
563	4194	"TRADING OF - COTTON & KAPAS - IMPORTED"	"TRD COTTON IMP"	"TRD COTTON IMP"	"TRADING"	"RTL"	" "	"N"		"52302"	"199"		""	"NORMAL"	""	""	"999"	""	""	95	"NONAGRI"	"E"	"E"	"E"	"E"	"E"	"E"	"NF"	"OTHER PRIORITY SECTOR"	"MISCELLANEOUS"	79	""	"04"	""	"RETAIL TRADE"	""	""	""	""	""	""	""	1400	49999	""		"D2K"		""		00000000000F1993	""	""				" "	"N"
1296	7624	"MANUFACTURING OF GLASS LINED EQUIPMENTS"	"MANU-GLASS-LINED-EQP"	"MANU-GLASS-LINED-EQP"	"MANUFACTURING"	"HVY-ENGG"	" "	"N"	8	"29209"	"321"		""	"NORMAL"	""	""	"999"	""	""	10	"NONAGRI"	"E"	"E"	"E"	"E"	"E"	"E"	""	"OTHER PRIORITY SECTOR"	"MISCELLANEOUS"	79	""	"01"	""	"HEAVY ENGINEERING INDUSTRIES"	""	""	""	""	""	""	""	1400	49999	""		"D2K"		""		00000000000F1994	""	""				" "	"N"
565	4196	"TRADING OF - RAW JUTE"	"TRD-RAW-JUTE-RTL"	"TRD-RAW-JUTE-RTL"	"TRADING"	"RTL"	" "	"N"		"52201"	"520"		""	"NORMAL"	""	""	"999"	""	""	95	"NONAGRI"	"E"	"E"	"E"	"E"	"E"	"C"	"NF"	"OTHER PRIORITY SECTOR"	"RETAIL TRADE/SMALL BUSINESS"	74	""	"04"	""	"RETAIL TRADE"	""	""	""	""	""	""	""	1400	49999	""		"D2K"		""		00000000000F1995	""	""				" "	"N"
567	4198	"OIL CAKES"	"OIL-CAKES-RTL"	"OIL-CAKES-RTL"	"TRADING"	"RTL"	" "	"N"		"52319"	"520"		""	"NORMAL"	""	""	"999"	""	""	95	"NONAGRI"	"E"	"E"	"E"	"E"	"E"	"C"	"NF"	"OTHER PRIORITY SECTOR"	"RETAIL TRADE/SMALL BUSINESS"	74	""	"04"	""	"RETAIL TRADE"	""	""	""	""	""	""	""	1400	49999	""		"D2K"		""		00000000000F1996	""	""				" "	"N"
1298	7626	"EARTH MOVING, LIFTING AND HOISTS"	"EARTH-MOVING-LIFT"	"EARTH-MOVING-LIFT"	"MANUFACTURING"	"HVY-ENGG"	" "	"N"	8	"29203"	"321"		""	"NORMAL"	""	""	"999"	""	""	10	"NONAGRI"	"E"	"E"	"E"	"E"	"E"	"E"	""	"NON PRIORITY SECTOR"	"NPS-OTHERS"	99	""	"01"	""	"HEAVY ENGINEERING INDUSTRIES"	""	""	""	""	""	""	""	1400	49999	""		"D2K"		""		00000000000F1997	""	""				" "	"N"
1300	7628	"BORING  AND  SINKING  MACHINERY"	"BORING-SINKING-MACHI"	"BORING-SINKING-MACHI"	"MANUFACTURING"	"HVY-ENGG"	" "	"N"	8	"29203"	"321"		""	"NORMAL"	""	""	"999"	""	""	10	"NONAGRI"	"E"	"E"	"E"	"E"	"E"	"E"	""	"OTHER PRIORITY SECTOR"	"MISCELLANEOUS"	79	""	"01"	""	"HEAVY ENGINEERING INDUSTRIES"	""	""	""	""	""	""	""	1400	49999	""		"D2K"		""		00000000000F1998	""	""				" "	"N"
2347	7640	"BOILER FOR USE IN SERVICE SECTOR LIKE HOSPITALS/PROCESSING PLANTS"	"BOILER-SERV-SECTR"	"BOILER-SERV-SECTR"	"MANUFACTURING"	"HVY-ENGG"	" "	"N"	8	"28101"	"310"		""	"NORMAL"	""	""	"999"	""	""	10	"NONAGRI"	"E"	"E"	"E"	"E"	"E"	"E"	""	""	""		""	"01"	""	"HEAVY ENGINEERING INDUSTRIES"	""	""	""	""	""	""	""	1400	49999	""		"D2K"		""		00000000000F1999	""	""				" "	"N"
2349	7642	"MANUFACTURING OF MACH. FOR EXTRACTION OF EDIBLE OIL"	"MANU-EXTRA-EDIBLEOIL"	"MANU-EXTRA-EDIBLEOIL"	"MANUFACTURING"	"HVY-ENGG"	" "	"N"	8	"29109"	"321"		""	"NORMAL"	""	""	"999"	""	""	10	"NONAGRI"	"E"	"E"	"E"	"E"	"E"	"E"	""	""	""		""	"01"	""	"HEAVY ENGINEERING INDUSTRIES"	""	""	""	""	""	""	""	1400	49999	""		"D2K"		""		00000000000F199A	""	""				" "	"N"
2351	7644	"RAIL AUTOMOTIVE"	"RAIL-AUTOMOTIV"	"RAIL-AUTOMOTIV"	"MANUFACTURING"	"HVY-ENGG"	" "	"N"	8	"35201"	"330"		""	"NORMAL"	""	""	"999"	""	""	10	"NONAGRI"	"E"	"E"	"E"	"E"	"E"	"E"	""	""	""		""	"01"	""	"HEAVY ENGINEERING INDUSTRIES"	""	""	""	""	""	""	""	1400	49999	""		"D2K"		""		00000000000F199B	""	""				" "	"N"
2382	7646	"INDUSTRIAL FASTNERS"	"MANU IND FASTNR"	"MANU IND FASTNR"	"MANUFACTURING"	"HVY-ENGG"	" "	"N"	8	"27101"	"310"		""	""	""	""	"999"	""	""	10	"NONAGRI"	"E"	"E"	"E"	"E"	"E"	"E"	""	""	""		""	"11"	""	"HEAVY ENGINEERING INDUSTRIES"	""	""	""	""	""	""	""	1400	49999	""		"D2K"		""		00000000000F199C	""	""				" "	"N"
2387	7648	"RIGS"	"MANU RIGS"	"MANU RIGS"	"MANUFACTURING"	"HVY-ENGG"	" "	"N"	8	"35101"	"330"		""	""	""	""	"999"	""	""	10	"NONAGRI"	"E"	"E"	"E"	"E"	"E"	"E"	""	""	""		""	"11"	""	"HEAVY ENGINEERING INDUSTRIES"	""	""	""	""	""	""	""	1400	49999	""		"D2K"		""		00000000000F199D	""	""				" "	"N"
1311	7650	"MFR.MACHINE FOR FOOD PROCESSING"	"MFR-MACHI-FOOD-PROC"	"MFR-MACHI-FOOD-PROC"	"MANUFACTURING"	"HVY-ENGG"	" "	"N"	8	"29204"	"321"		""	"NORMAL"	""	""	"999"	""	""	10	"NONAGRI"	""	""	""	""	""	""	""	"OTHER PRIORITY SECTOR"	"MISCELLANEOUS"	79	""	"01"	""	"HEAVY ENGINEERING INDUSTRIES"	""	""	""	""	""	""	""	1400	49999	""		"D2K"		""		00000000000F199E	""	""				" "	"N"
1312	7699	"OTHER HEAVY ENGINEERING ITEM"	"OTH-HEAVY-ENGG-ITEM"	"OTH-HEAVY-ENGG-ITEM"	"MANUFACTURING"	"HVY-ENGG"	" "	"N"	8	"29209"	"321"		""	"NORMAL"	""	""	"999"	""	""	10	"NONAGRI"	"E"	"E"	"E"	"E"	"E"	"E"	"IV-AG"	"OTHER PRIORITY SECTOR"	"MISCELLANEOUS"	79	""	"01"	""	"HEAVY ENGINEERING INDUSTRIES"	""	""	""	""	""	""	""	1400	49999	""		"D2K"		""		00000000000F199F	""	""				" "	"N"
1110	6924	"ARTIFICIAL LIMBS (PLASTIC)"	"ARTIFICIAL-FLWR-PLAS"	"ARTIFICIAL-FLWR-PLAS"	"MANUFACTURING"	"PLASTIC"	" "	"N"	31	"25201"	"240"		""	"NORMAL"	""	""	"999"	""	""	95	"NONAGRI"	"E"	"E"	"E"	"E"	"E"	"C"	""	""	""		""	"01"	""	"PLASTIC INDUSTRIES"	""	""	""	""	""	""	""	1400	49999	""		"D2K"		""		00000000000F19A0	""	""				" "	"N"
1112	6926	"HEADGEARS, HELMETS"	"HEADGEAR-HELMET"	"HEADGEAR-HELMET"	"MANUFACTURING"	"PLASTIC"	" "	"N"	31	"25201"	"240"		""	"NORMAL"	""	""	"999"	""	""	95	"NONAGRI"	"E"	"E"	"E"	"E"	"E"	"E"	""	"OTHER PRIORITY SECTOR"	"MISCELLANEOUS"	79	""	"01"	""	"PLASTIC INDUSTRIES"	""	""	""	""	""	""	""	1400	49999	""		"D2K"		""		00000000000F19A1	""	""				" "	"N"
2334	6928	"HD PLASTIC"	"HD-PLASTIC"	"HD-PLASTIC"	"MANUFACTURING"	"PLASTIC"	" "	"N"	31	"25201"	"240"		""	"NORMAL"	""	""	"999"	""	""	95	"NONAGRI"	"E"	"E"	"E"	"E"	"E"	"E"	""	""	""		""	"01"	""	"PLASTIC INDUSTRIES"	""	""	""	""	""	""	""	1400	49999	""		"D2K"		""		00000000000F19A2	""	""				" "	"N"
1133	7106	"OPHTHALMIC LENS"	"OPTH-LENS"	"OPTH-LENS"	"MANUFACTURING"	"GLASS"	" "	"N"	31	"33201"	"321"		""	"NORMAL"	""	""	"626"	""	""	95	"NONAGRI"	"E"	"E"	"E"	"E"	"E"	"E"	""	"OTHER PRIORITY SECTOR"	"MISCELLANEOUS"	79	""	"01"	""	"GLASS INDUSTRIES"	""	""	""	""	""	""	""	1400	49999	""		"D2K"		""		00000000000F19A3	""	""				" "	"N"
1135	7108	"GLASS BANGLES"	"GLASS-BANGLES"	"GLASS-BANGLES"	"MANUFACTURING"	"GLASS"	" "	"N"	31	"26101"	"250"		""	"NORMAL"	""	""	"626"	""	""	95	"NONAGRI"	"E"	"E"	"E"	"E"	"E"	"C"	"NF"	"OTHER PRIORITY SECTOR"	"MISCELLANEOUS"	79	""	"01"	""	"GLASS INDUSTRIES"	""	""	""	""	""	""	""	1400	49999	""		"D2K"		""		00000000000F19A4	""	""				" "	"N"
1137	7110	"MANUFACTURING OF FLOAT GLASS"	"MNF-FLOAT-GLA"	"MNF-FLOAT-GLA"	"MANUFACTURING"	"GLASS"	" "	"N"	31	"26101"	"250"		""	"NORMAL"	""	""	"626"	""	""	95	"NONAGRI"	"E"	"E"	"E"	"E"	"E"	"E"	""	"OTHER PRIORITY SECTOR"	"MISCELLANEOUS"	79	""	"01"	""	"GLASS INDUSTRIES"	""	""	""	""	""	""	""	1400	49999	""		"D2K"		""		00000000000F19A5	""	""				" "	"N"
1138	7149	"GLASS AND GLASS PRODUCTS"	"GLASS-ANDPROD"	"GLASS-ANDPROD"	"MANUFACTURING"	"GLASS"	" "	"Y"	31	"26101"	"250"		""	"NORMAL"	""	"00"	"626"	""	""	95	"NONAGRI"	""	""	""	""	""	""	""	""	""		""	"01"	""	"GLASS INDUSTRIES"	""	"7149"	""	"MNFG.-GLASS AND GLASS PRODUCTS"	""	""	""	1400	49999	""		""		""		00000000000F19A6	""	""				" "	"N"
1140	7152	"NON STRUCTURAL CERAMIC WARE"	"ON-STRU-CEREMIC-WARE"	"ON-STRU-CEREMIC-WARE"	"MANUFACTURING"	"GLASS"	" "	"N"	31	"26901"	"340"		""	"NORMAL"	""	""	"999"	""	""	95	"NONAGRI"	"E"	"E"	"E"	"E"	"E"	"E"	""	"OTHER PRIORITY SECTOR"	"MISCELLANEOUS"	79	""	"01"	""	"GLASS INDUSTRIES"	""	""	""	""	""	""	""	1400	49999	""		"D2K"		""		00000000000F19A7	""	""				" "	"N"
1142	7154	"CERAMIC PIPES, GUTTERING, PIPE FITTINGS ETC"	"CERAMIC-PIPE-GUTTRNG"	"CERAMIC-PIPE-GUTTRNG"	"MANUFACTURING"	"GLASS"	" "	"N"	31	"26901"	"340"		""	"NORMAL"	""	""	"999"	""	""	95	"NONAGRI"	"E"	"E"	"E"	"E"	"E"	"C"	""	"OTHER PRIORITY SECTOR"	"MISCELLANEOUS"	79	""	"01"	""	"GLASS INDUSTRIES"	""	""	""	""	""	""	""	1400	49999	""		"D2K"		""		00000000000F19A8	""	""				" "	"N"
1150	7213	"MANUFACTURING OF HUME PIPES"	"MANU-HUME-PIPE"	"MANU-HUME-PIPE"	"MANUFACTURING"	"CEMENT"	" "	"N"	24	"26903"	"300"		""	"NORMAL"	""	""	"999"	""	""	40	"NONAGRI"	"E"	"E"	"E"	"E"	"E"	"E"	""	"OTHER PRIORITY SECTOR"	"MISCELLANEOUS"	79	""	"01"	""	"CEMENT INDUSTRIES"	""	""	""	""	""	""	""	1400	49999	""		"D2K"		""		00000000000F19A9	""	""				" "	"N"
1152	7220	"CRUSHING STONES FOR USING AS FLUX"	"CRUSHING-STONE-FLUX"	"CRUSHING-STONE-FLUX"	"MANUFACTURING"	"CEMENT"	" "	"N"	24	"14101"	"340"		""	"NORMAL"	""	""	"999"	""	""	40	"NONAGRI"	"E"	"E"	"E"	"E"	"E"	"E"	""	"OTHER PRIORITY SECTOR"	"MISCELLANEOUS"	79	""	"01"	""	"CEMENT INDUSTRIES"	""	""	""	""	""	""	""	1400	49999	""		"D2K"		""		00000000000F19AA	""	""				" "	"N"
1154	7301	"INDIAN BULK DRUGS & FORMULATION"	"INDIAN-BLK-DRUGFORMU"	"INDIAN-BLK-DRUGFORMU"	"MANUFACTURING"	"CHEMICALS"	" "	"N"	22	"24203"	"292"		""	"NORMAL"	""	""	"513"	""	""	55	"NONAGRI"	"E"	"E"	"E"	"E"	"E"	"E"	""	"OTHER PRIORITY SECTOR"	"MISCELLANEOUS"	79	""	"01"	""	"CHEMICAL INDUSTRIES"	""	""	""	""	""	""	""	1400	49999	""		"D2K"		""		00000000000F19AB	""	""				" "	"N"
1156	7303	"INDIAN FORMULATION"	"INDIAN-FORMU"	"INDIAN-FORMU"	"MANUFACTURING"	"CHEMICALS"	" "	"N"	22	"24203"	"292"		""	"NORMAL"	""	""	"513"	""	""	55	"NONAGRI"	"E"	"E"	"E"	"E"	"E"	"E"	""	"OTHER PRIORITY SECTOR"	"MISCELLANEOUS"	79	""	"01"	""	"CHEMICAL INDUSTRIES"	""	""	""	""	""	""	""	1400	49999	""		"D2K"		""		00000000000F19AC	""	""				" "	"N"
1158	7305	"MANUFACTURING OF GELATIN CAPSULES"	"MANU-GELATIN-CAPULE"	"MANU-GELATIN-CAPULE"	"MANUFACTURING"	"CHEMICALS"	" "	"N"	22	"24203"	"292"		""	"NORMAL"	""	""	"513"	""	""	55	"NONAGRI"	"E"	"E"	"E"	"E"	"E"	"E"	""	"OTHER PRIORITY SECTOR"	"MISCELLANEOUS"	79	""	"01"	""	"CHEMICAL INDUSTRIES"	""	""	""	""	""	""	""	1400	49999	""		"D2K"		""		00000000000F19AD	""	""				" "	"N"
1160	7307	"HOMEOPATHIC DRUGS & PHARMACEUTICALS"	"HOMEO-DRUG-PHARMA"	"HOMEO-DRUG-PHARMA"	"MANUFACTURING"	"CHEMICALS"	" "	"N"	22	"24203"	"292"		""	"NORMAL"	""	""	"513"	""	""	55	"NONAGRI"	"E"	"E"	"E"	"E"	"E"	"C"	""	"OTHER PRIORITY SECTOR"	"MISCELLANEOUS"	79	""	"01"	""	"CHEMICAL INDUSTRIES"	""	""	""	""	""	""	""	1400	49999	""		"D2K"		""		00000000000F19AE	""	""				" "	"N"
1162	7309	"UNANI DRUGS & PHARMACEUTICALS"	"UNANI-DRUG-PMARMA"	"UNANI-DRUG-PMARMA"	"MANUFACTURING"	"CHEMICALS"	" "	"N"	22	"24203"	"292"		""	"NORMAL"	""	""	"513"	""	""	55	"NONAGRI"	"E"	"E"	"E"	"E"	"E"	"C"	"NF"	"OTHER PRIORITY SECTOR"	"MISCELLANEOUS"	79	""	"01"	""	"CHEMICAL INDUSTRIES"	""	""	""	""	""	""	""	1400	49999	""		"D2K"		""		00000000000F19AF	""	""				" "	"N"
