"IDENTITYKEY"	"USERID"	"DESCRIPTION"	"MODE_"	"STARTTIME"	"ENDTIME"	"TIMETAKEN_SEC"	"TIMEKEY"	"SETID"	"PROC_LOC"	"STATUSFLAG"
19502	"DM762"	"UpdateNetBalance_AccountWise"	"COMPLETE"	16-APR-25 01.29.01.250000000 PM	16-APR-25 01.29.02.930000000 PM	1	27436	4	""	""
19503	"DM762"	"GovtGuarAppropriation"	"COMPLETE"	16-APR-25 01.29.02.930000000 PM	16-APR-25 01.29.05.537000000 PM	3	27436	4	""	""
19504	"DM762"	"SecurityAppropriation"	"COMPLETE"	16-APR-25 01.29.05.537000000 PM	16-APR-25 01.29.07.727000000 PM	2	27436	4	""	""
19505	"DM762"	"UpdateUsedRV"	"COMPLETE"	16-APR-25 01.29.07.727000000 PM	16-APR-25 01.29.10.237000000 PM	3	27436	4	""	""
19506	"DM762"	"ProvisionComputationSecured"	"COMPLETE"	16-APR-25 01.29.10.240000000 PM	16-APR-25 01.29.18.713000000 PM	8	27436	4	""	""
19507	"DM762"	"GovtGurCoverAmount"	"COMPLETE"	16-APR-25 01.29.18.717000000 PM	16-APR-25 01.29.20.423000000 PM	2	27436	4	""	""
19508	"DM762"	"UpdationProvisionComputationUnSecured"	"COMPLETE"	16-APR-25 01.29.20.427000000 PM	16-APR-25 01.29.32.763000000 PM	12	27436	4	""	""
19509	"DM762"	"UpdationTotalProvision"	"COMPLETE"	16-APR-25 01.29.32.763000000 PM	16-APR-25 01.29.43.083000000 PM	11	27436	4	""	""
19510	"DM762"	"Global table to Main Table"	"COMPLETE"	16-APR-25 01.30.00.677000000 PM	16-APR-25 01.30.10.160000000 PM	10	27436	5	""	""
19511	"DM762"	"InsertDataIntoHistTable"	"COMPLETE"	16-APR-25 01.30.10.160000000 PM	16-APR-25 01.33.28.580000000 PM	198	27436	5	""	""
19988	"TF743"	"INSERT DATA FOR PRO.CUSTOMERCAL CAL TABLE"	"COMPLETE"	29-APR-25 11.07.39.543000000 AM	29-APR-25 11.07.42.807000000 AM	3	27440	11	""	""
19989	"TF743"	"INSERT DATA IN ACCOUNTCAL TABLE"	"COMPLETE"	29-APR-25 11.07.42.807000000 AM	29-APR-25 11.07.52.180000000 AM	10	27440	11	""	""
19990	"TF743"	"UPDATE PANNO"	"COMPLETE"	29-APR-25 11.07.52.180000000 AM	29-APR-25 11.07.52.350000000 AM	0	27440	11	""	""
19991	"TF743"	"UPDATE AADHAR NUMBER IN CUSTOMER CAL"	"COMPLETE"	29-APR-25 11.07.52.350000000 AM	29-APR-25 11.07.52.507000000 AM	0	27440	11	""	""
19992	"TF743"	"INSERT INVALID PANCARDNO|AADHARCARDNO"	"COMPLETE"	29-APR-25 11.07.52.510000000 AM	29-APR-25 11.07.52.720000000 AM	0	27440	11	""	""
19993	"TF743"	"UPDATE ProductCode IN ACCOUNTCAL"	"COMPLETE"	29-APR-25 11.07.52.720000000 AM	29-APR-25 11.07.59.327000000 AM	7	27440	11	""	""
19994	"TF743"	"UPDATE DRAWINGPOWER|REVIEWDUEDT FOR ALL ACCOUNT"	"COMPLETE"	29-APR-25 11.07.59.327000000 AM	29-APR-25 11.08.06.100000000 AM	7	27440	11	""	""
19995	"TF743"	"UPDATE Asset_Norm|FacilityType ISLAD  ACCOUNT"	"COMPLETE"	29-APR-25 11.08.06.100000000 AM	29-APR-25 11.08.07.127000000 AM	1	27440	11	""	""
19996	"TF743"	"UPDATE BANK ASSET CLASSIFICATION IN ACCOUNTCAL"	"COMPLETE"	29-APR-25 11.08.07.130000000 AM	29-APR-25 11.08.07.157000000 AM	0	27440	11	""	""
19997	"TF743"	"UPDATE ContiExcessDt FOR CC ACCOUNT"	"COMPLETE"	29-APR-25 11.08.07.157000000 AM	29-APR-25 11.08.10.203000000 AM	3	27440	11	""	""
19998	"TF743"	"UPDATE Balance,LastCrDate,CreditsinceDt FOR ALL ACCOUNT"	"COMPLETE"	29-APR-25 11.08.10.203000000 AM	29-APR-25 11.08.17.757000000 AM	7	27440	11	""	""
19999	"TF743"	"UPDATE OVERDUE SINCE DATE DUE TO DPD MAX FOR VISION PLUS DATA ONLY"	"COMPLETE"	29-APR-25 11.08.18.040000000 AM	29-APR-25 11.08.24.203000000 AM	6	27440	11	""	""
20000	"TF743"	"SrcAssetClass_Key key|SysAssetClassAlt_Key"	"COMPLETE"	29-APR-25 11.08.24.207000000 AM	29-APR-25 11.08.26.893000000 AM	2	27440	11	""	""
20001	"TF743"	"UPDATE SYSASSETCLASSALT_KEY|SYSNPA_DT BY PAN NO"	"COMPLETE"	29-APR-25 11.08.26.893000000 AM	29-APR-25 11.08.26.893000000 AM	0	27440	11	""	""
20002	"TF743"	"UPDATE SYSASSETCLASSALT_KEY|SYSNPA_DT BY AADHARCARD NO"	"COMPLETE"	29-APR-25 11.08.26.893000000 AM	29-APR-25 11.08.26.893000000 AM	0	27440	11	""	""
20003	"TF743"	"SplCatg Alt_Key ACCOUNT LEVEL"	"COMPLETE"	29-APR-25 11.08.26.893000000 AM	29-APR-25 11.08.29.567000000 AM	3	27440	11	""	""
20004	"TF743"	"UPDATE SplCatg Alt_Key CUSTOMER LEVEL"	"COMPLETE"	29-APR-25 11.08.29.570000000 AM	29-APR-25 11.08.30.547000000 AM	1	27440	11	""	""
20005	"TF743"	"MARKING OF ALWAYS STD Account LEVEL"	"COMPLETE"	29-APR-25 11.08.30.547000000 AM	29-APR-25 11.08.31.540000000 AM	1	27440	11	""	""
20006	"TF743"	"marking  always NPA account table level"	"COMPLETE"	29-APR-25 11.08.31.540000000 AM	29-APR-25 11.08.32.177000000 AM	1	27440	11	""	""
20007	"TF743"	"marking  always STD CUSTOMER  level"	"COMPLETE"	29-APR-25 11.08.32.180000000 AM	29-APR-25 11.08.32.500000000 AM	0	27440	11	""	""
20008	"TF743"	"marking  always NPA CUSTOMER table level"	"COMPLETE"	29-APR-25 11.08.32.500000000 AM	29-APR-25 11.08.32.590000000 AM	0	27440	11	""	""
20009	"TF743"	"UPDATE Accounts whose customer is in always standaed category"	"COMPLETE"	29-APR-25 11.08.32.590000000 AM	29-APR-25 11.08.32.730000000 AM	0	27440	11	""	""
20010	"TF743"	"UPDATE Accounts whose customer is in always NPA category"	"COMPLETE"	29-APR-25 11.08.32.730000000 AM	29-APR-25 11.08.32.857000000 AM	0	27440	11	""	""
20011	"TF743"	"CurrAssetClassAlt_Key update in Account Cal from customer Cal systemAssetclassalt_key"	"COMPLETE"	29-APR-25 11.08.32.857000000 AM	29-APR-25 11.08.37.673000000 AM	5	27440	11	""	""
20012	"TF743"	"UPDATE InitialNpaDt AND FinalNpaDt AT Account  level from customer to account"	"COMPLETE"	29-APR-25 11.08.37.673000000 AM	29-APR-25 11.08.40.177000000 AM	3	27440	11	""	""
20013	"TF743"	"marking always NPA account table level where vision plus  AccountBlockcode2=K"	"COMPLETE"	29-APR-25 11.08.40.177000000 AM	29-APR-25 11.08.41.010000000 AM	1	27440	11	""	""
20014	"TF743"	"marking always NPA account table level where WriteOffAmount>0"	"COMPLETE"	29-APR-25 11.08.41.010000000 AM	29-APR-25 11.08.44.860000000 AM	3	27440	11	""	""
20015	"TF743"	"UPDATE PrvQtrRV  AT Customer level"	"COMPLETE"	29-APR-25 11.08.44.860000000 AM	29-APR-25 11.08.44.883000000 AM	0	27440	11	""	""
20016	"TF743"	"UPDATE CurntQtrRv  AT Customer level"	"COMPLETE"	29-APR-25 11.08.44.887000000 AM	29-APR-25 11.08.45.013000000 AM	1	27440	11	""	""
20017	"TF743"	"UPDATE SECURITY FLAG WHERE SECURITY AT CUSTOMER LEVEL BUT  SecApp UNSECURED AT ACCOUNT LEVEL"	"RUNNING"	29-APR-25 11.08.45.017000000 AM			27440	11	""	""
20018	"TF743"	"update FlgAbinitio MARK at account level"	"COMPLETE"	29-APR-25 11.08.45.183000000 AM	29-APR-25 11.08.45.230000000 AM	0	27440	11	""	""
20019	"TF743"	"update FlgFITL MARK at account level"	"COMPLETE"	29-APR-25 11.08.45.230000000 AM	29-APR-25 11.08.45.283000000 AM	0	27440	11	""	""
20020	"TF743"	"UPDATE OVERDUESINCEDT FROM BILL DETAIL TABLE "	"COMPLETE"	29-APR-25 11.08.45.283000000 AM	29-APR-25 11.08.45.630000000 AM	0	27440	11	""	""
20021	"TF743"	"UPDATE CoverGovGur BILL AT ACCOUNT LEVEL"	"COMPLETE"	29-APR-25 11.08.45.630000000 AM	29-APR-25 11.08.45.953000000 AM	0	27440	11	""	""
20022	"TF743"	"UPDATE CoverGovGur PC AT ACCOUNT LEVEL"	"COMPLETE"	29-APR-25 11.08.45.953000000 AM	29-APR-25 11.08.46.210000000 AM	1	27440	11	""	""
20023	"TF743"	"UPDATE CoverGovGur DL AT ACCOUNT LEVEL"	"COMPLETE"	29-APR-25 11.08.46.210000000 AM	29-APR-25 11.08.46.427000000 AM	0	27440	11	""	""
20024	"TF743"	"UPDATE CoverGovGur CC AT ACCOUNT LEVEL"	"COMPLETE"	29-APR-25 11.08.46.427000000 AM	29-APR-25 11.08.46.613000000 AM	0	27440	11	""	""
20025	"TF743"	"UPDATE PrvQtrInt,CurQtrInt,CurQtrCredit,PreQtrCredit"	"COMPLETE"	29-APR-25 11.08.46.613000000 AM	29-APR-25 11.08.54.673000000 AM	8	27440	11	""	""
20026	"TF743"	"UPDATE INTNOTSERVICEDDT IN ##ACCOUNTCAL"	"COMPLETE"	29-APR-25 11.08.54.673000000 AM	29-APR-25 11.08.55.817000000 AM	1	27440	11	""	""
20027	"TF743"	"OVERDUE SINCE DATE IS AVAILABLE BUT OVERDUE AMOUT IS ZERO"	"COMPLETE"	29-APR-25 11.08.55.817000000 AM	29-APR-25 11.08.55.817000000 AM	0	27440	11	""	""
20028	"TF743"	"Stock statement date Data Preperation"	"COMPLETE"	29-APR-25 11.08.55.817000000 AM	29-APR-25 11.08.55.837000000 AM	0	27440	11	""	""
20029	"TF743"	"update stock statement date in ##ACCOUNTCAL"	"COMPLETE"	29-APR-25 11.08.55.837000000 AM	29-APR-25 11.08.56.063000000 AM	1	27440	11	""	""
20030	"TF743"	"UPDATE DerecognisedInterest1 AMT IN ##ACCOUNTCAL"	"COMPLETE"	29-APR-25 11.08.56.063000000 AM	29-APR-25 11.08.56.390000000 AM	0	27440	11	""	""
20031	"TF743"	"UPDATE DerecognisedInterest2 AMT IN ##ACCOUNTCAL"	"COMPLETE"	29-APR-25 11.08.56.390000000 AM	29-APR-25 11.08.56.710000000 AM	0	27440	11	""	""
20032	"TF743"	"UPDATE GovGurAmt FROM ADVACOTHERDETAIL"	"COMPLETE"	29-APR-25 11.08.56.710000000 AM	29-APR-25 11.08.56.950000000 AM	0	27440	11	""	""
20033	"TF743"	"UPDATE UnserviedInt FROM AdvAcFinancialDetail"	"COMPLETE"	29-APR-25 11.08.56.950000000 AM	29-APR-25 11.08.56.950000000 AM	0	27440	11	""	""
20034	"TF743"	"UPDATE FRAUD ACCOUNT MARKING  IN ##ACCOUNTCAL"	"COMPLETE"	29-APR-25 11.08.56.950000000 AM	29-APR-25 11.08.57.003000000 AM	1	27440	11	""	""
20035	"TF743"	"UPDATE FRAUD ACCOUNT MARKING  IN ##CUSTOMERCAL"	"COMPLETE"	29-APR-25 11.08.57.003000000 AM	29-APR-25 11.08.57.193000000 AM	0	27440	11	""	""
20036	"TF743"	"UPDATE IBPC MARKING  IN ##ACCOUNTCAL"	"COMPLETE"	29-APR-25 11.08.57.193000000 AM	29-APR-25 11.08.57.213000000 AM	0	27440	11	""	""
20037	"TF743"	"UPDATE Securitised MARKING  IN ##ACCOUNTCAL"	"COMPLETE"	29-APR-25 11.08.57.213000000 AM	29-APR-25 11.08.57.233000000 AM	0	27440	11	""	""
20038	"TF743"	"UPDATE PUI MARKING  IN ##ACCOUNTCAL"	"COMPLETE"	29-APR-25 11.08.57.233000000 AM	29-APR-25 11.08.57.250000000 AM	0	27440	11	""	""
20039	"TF743"	"UPDATE RFA MARKING  IN ##ACCOUNTCAL"	"COMPLETE"	29-APR-25 11.08.57.250000000 AM	29-APR-25 11.08.57.293000000 AM	0	27440	11	""	""
20040	"TF743"	"UPDATE NonCooperative MARKING  IN ##ACCOUNTCAL"	"COMPLETE"	29-APR-25 11.08.57.293000000 AM	29-APR-25 11.08.57.337000000 AM	0	27440	11	""	""
20041	"TF743"	"UPDATE Repossessed ACCOUNT MARKING  IN ##ACCOUNTCAL"	"COMPLETE"	29-APR-25 11.08.57.337000000 AM	29-APR-25 11.08.57.600000000 AM	0	27440	11	""	""
20042	"TF743"	"UPDATE Inherent Weakness ACCOUNT MARKING  IN ##ACCOUNTCAL"	"COMPLETE"	29-APR-25 11.08.57.600000000 AM	29-APR-25 11.08.57.823000000 AM	0	27440	11	""	""
20043	"TF743"	"UPDATE SARFAESI ACCOUNT MARKING IN ##ACCOUNTCAL"	"COMPLETE"	29-APR-25 11.08.57.823000000 AM	29-APR-25 11.08.58.090000000 AM	1	27440	11	""	""
20044	"TF743"	"UPDATE RC-Pending MARKING  IN ##ACCOUNTCAL"	"COMPLETE"	29-APR-25 11.08.58.090000000 AM	29-APR-25 11.08.58.140000000 AM	0	27440	11	""	""
20045	"TF743"	"UPDATE Written-Off Accounts MARKING IN ##ACCOUNTCAL"	"COMPLETE"	29-APR-25 11.08.58.140000000 AM	29-APR-25 11.08.58.627000000 AM	0	27440	11	""	""
20046	"TF743"	"UPDATE CONDI_STD IN ##ACCOUNTCAL"	"COMPLETE"	29-APR-25 11.08.58.630000000 AM	29-APR-25 11.08.59.680000000 AM	1	27440	11	""	""
20047	"TF743"	"UPDATE Last Credit Date"	"COMPLETE"	29-APR-25 11.08.59.680000000 AM	29-APR-25 11.09.00.717000000 AM	1	27440	11	""	""
20048	"TF743"	"UPDATE AddlProvisionAmount  AT Account level"	"COMPLETE"	29-APR-25 11.09.00.720000000 AM	29-APR-25 11.09.00.720000000 AM	0	27440	11	""	""
20049	"TF743"	"MOC UPDATES AUTO AND MANUAL"	"COMPLETE"	29-APR-25 11.09.04.593000000 AM	29-APR-25 11.09.08.567000000 AM	4	27440	11	""	""
20050	"TF743"	"CoBorrower"	"COMPLETE"	29-APR-25 11.09.08.567000000 AM	29-APR-25 11.09.08.800000000 AM	0	27440	11	""	""
20051	"DM762"	"Global table to Main Table"	"COMPLETE"	29-APR-25 11.32.19.800000000 AM	29-APR-25 11.32.36.010000000 AM	17	27440	12	""	""
20052	"DM762"	"InsertDataIntoHistTable"	"RUNNING"	29-APR-25 11.32.36.010000000 AM			27440	12	""	""
18145	"DM762"	"UPDATE DRAWINGPOWER|REVIEWDUEDT FOR ALL ACCOUNT"	"COMPLETE"	15-MAR-25 05.01.26.467000000 PM	15-MAR-25 05.01.26.780000000 PM	0	27425	13	""	""
18146	"DM762"	"UPDATE Asset_Norm|FacilityType ISLAD  ACCOUNT"	"COMPLETE"	15-MAR-25 05.01.26.780000000 PM	15-MAR-25 05.01.27.000000000 PM	1	27425	13	""	""
18147	"DM762"	"UPDATE BANK ASSET CLASSIFICATION IN ACCOUNTCAL"	"COMPLETE"	15-MAR-25 05.01.27.000000000 PM	15-MAR-25 05.01.27.013000000 PM	0	27425	13	""	""
18148	"DM762"	"UPDATE ContiExcessDt FOR CC ACCOUNT"	"COMPLETE"	15-MAR-25 05.01.27.013000000 PM	15-MAR-25 05.01.29.543000000 PM	2	27425	13	""	""
18149	"DM762"	"UPDATE Balance,LastCrDate,CreditsinceDt FOR ALL ACCOUNT"	"COMPLETE"	15-MAR-25 05.01.29.543000000 PM	15-MAR-25 05.01.30.363000000 PM	1	27425	13	""	""
18150	"DM762"	"UPDATE OVERDUE SINCE DATE DUE TO DPD MAX FOR VISION PLUS DATA ONLY"	"COMPLETE"	15-MAR-25 05.01.30.393000000 PM	15-MAR-25 05.01.30.630000000 PM	0	27425	13	""	""
18151	"DM762"	"SrcAssetClass_Key key|SysAssetClassAlt_Key"	"COMPLETE"	15-MAR-25 05.01.30.630000000 PM	15-MAR-25 05.01.30.867000000 PM	0	27425	13	""	""
18152	"DM762"	"UPDATE SYSASSETCLASSALT_KEY|SYSNPA_DT BY PAN NO"	"COMPLETE"	15-MAR-25 05.01.30.867000000 PM	15-MAR-25 05.01.30.867000000 PM	0	27425	13	""	""
18153	"DM762"	"UPDATE SYSASSETCLASSALT_KEY|SYSNPA_DT BY AADHARCARD NO"	"COMPLETE"	15-MAR-25 05.01.30.867000000 PM	15-MAR-25 05.01.30.867000000 PM	0	27425	13	""	""
18154	"DM762"	"SplCatg Alt_Key ACCOUNT LEVEL"	"COMPLETE"	15-MAR-25 05.01.30.867000000 PM	15-MAR-25 05.01.30.910000000 PM	0	27425	13	""	""
18155	"DM762"	"UPDATE SplCatg Alt_Key CUSTOMER LEVEL"	"COMPLETE"	15-MAR-25 05.01.30.910000000 PM	15-MAR-25 05.01.30.973000000 PM	0	27425	13	""	""
18156	"DM762"	"MARKING OF ALWAYS STD Account LEVEL"	"COMPLETE"	15-MAR-25 05.01.30.973000000 PM	15-MAR-25 05.01.31.020000000 PM	1	27425	13	""	""
18157	"DM762"	"marking  always NPA account table level"	"COMPLETE"	15-MAR-25 05.01.31.020000000 PM	15-MAR-25 05.01.31.037000000 PM	0	27425	13	""	""
18158	"DM762"	"marking  always STD CUSTOMER  level"	"COMPLETE"	15-MAR-25 05.01.31.037000000 PM	15-MAR-25 05.01.31.070000000 PM	0	27425	13	""	""
18159	"DM762"	"marking  always NPA CUSTOMER table level"	"COMPLETE"	15-MAR-25 05.01.31.070000000 PM	15-MAR-25 05.01.31.083000000 PM	0	27425	13	""	""
18160	"DM762"	"UPDATE Accounts whose customer is in always standaed category"	"COMPLETE"	15-MAR-25 05.01.31.083000000 PM	15-MAR-25 05.01.31.083000000 PM	0	27425	13	""	""
18161	"DM762"	"UPDATE Accounts whose customer is in always NPA category"	"COMPLETE"	15-MAR-25 05.01.31.083000000 PM	15-MAR-25 05.01.31.100000000 PM	0	27425	13	""	""
18162	"DM762"	"CurrAssetClassAlt_Key update in Account Cal from customer Cal systemAssetclassalt_key"	"COMPLETE"	15-MAR-25 05.01.31.100000000 PM	15-MAR-25 05.01.31.353000000 PM	0	27425	13	""	""
18163	"DM762"	"UPDATE InitialNpaDt AND FinalNpaDt AT Account  level from customer to account"	"COMPLETE"	15-MAR-25 05.01.31.353000000 PM	15-MAR-25 05.01.31.370000000 PM	0	27425	13	""	""
18164	"DM762"	"marking always NPA account table level where vision plus  AccountBlockcode2=K"	"COMPLETE"	15-MAR-25 05.01.31.370000000 PM	15-MAR-25 05.01.31.510000000 PM	0	27425	13	""	""
18165	"DM762"	"marking always NPA account table level where WriteOffAmount>0"	"COMPLETE"	15-MAR-25 05.01.31.510000000 PM	15-MAR-25 05.01.33.833000000 PM	2	27425	13	""	""
18166	"DM762"	"UPDATE PrvQtrRV  AT Customer level"	"COMPLETE"	15-MAR-25 05.01.33.833000000 PM	15-MAR-25 05.01.33.897000000 PM	0	27425	13	""	""
18167	"DM762"	"UPDATE CurntQtrRv  AT Customer level"	"COMPLETE"	15-MAR-25 05.01.33.897000000 PM	15-MAR-25 05.01.34.007000000 PM	1	27425	13	""	""
18168	"DM762"	"UPDATE SECURITY FLAG WHERE SECURITY AT CUSTOMER LEVEL BUT  SecApp UNSECURED AT ACCOUNT LEVEL"	"RUNNING"	15-MAR-25 05.01.34.007000000 PM			27425	13	""	""
18169	"DM762"	"update FlgAbinitio MARK at account level"	"COMPLETE"	15-MAR-25 05.01.34.023000000 PM	15-MAR-25 05.01.34.053000000 PM	0	27425	13	""	""
18170	"DM762"	"update FlgFITL MARK at account level"	"COMPLETE"	15-MAR-25 05.01.34.053000000 PM	15-MAR-25 05.01.34.053000000 PM	0	27425	13	""	""
18171	"DM762"	"UPDATE OVERDUESINCEDT FROM BILL DETAIL TABLE "	"COMPLETE"	15-MAR-25 05.01.34.053000000 PM	15-MAR-25 05.01.34.133000000 PM	0	27425	13	""	""
18172	"DM762"	"UPDATE CoverGovGur BILL AT ACCOUNT LEVEL"	"COMPLETE"	15-MAR-25 05.01.34.133000000 PM	15-MAR-25 05.01.34.197000000 PM	0	27425	13	""	""
18173	"DM762"	"UPDATE CoverGovGur PC AT ACCOUNT LEVEL"	"COMPLETE"	15-MAR-25 05.01.34.197000000 PM	15-MAR-25 05.01.34.260000000 PM	0	27425	13	""	""
18174	"DM762"	"UPDATE CoverGovGur DL AT ACCOUNT LEVEL"	"COMPLETE"	15-MAR-25 05.01.34.260000000 PM	15-MAR-25 05.01.34.340000000 PM	0	27425	13	""	""
18175	"DM762"	"UPDATE CoverGovGur CC AT ACCOUNT LEVEL"	"COMPLETE"	15-MAR-25 05.01.34.340000000 PM	15-MAR-25 05.01.34.417000000 PM	0	27425	13	""	""
18176	"DM762"	"UPDATE PrvQtrInt,CurQtrInt,CurQtrCredit,PreQtrCredit"	"COMPLETE"	15-MAR-25 05.01.34.417000000 PM	15-MAR-25 05.01.34.433000000 PM	0	27425	13	""	""
18177	"DM762"	"UPDATE INTNOTSERVICEDDT IN ##ACCOUNTCAL"	"COMPLETE"	15-MAR-25 05.01.34.433000000 PM	15-MAR-25 05.01.34.777000000 PM	0	27425	13	""	""
18178	"DM762"	"OVERDUE SINCE DATE IS AVAILABLE BUT OVERDUE AMOUT IS ZERO"	"COMPLETE"	15-MAR-25 05.01.34.777000000 PM	15-MAR-25 05.01.34.777000000 PM	0	27425	13	""	""
18179	"DM762"	"Stock statement date Data Preperation"	"COMPLETE"	15-MAR-25 05.01.34.777000000 PM	15-MAR-25 05.01.34.793000000 PM	0	27425	13	""	""
18180	"DM762"	"update stock statement date in ##ACCOUNTCAL"	"COMPLETE"	15-MAR-25 05.01.34.793000000 PM	15-MAR-25 05.01.34.840000000 PM	0	27425	13	""	""
18181	"DM762"	"UPDATE DerecognisedInterest1 AMT IN ##ACCOUNTCAL"	"COMPLETE"	15-MAR-25 05.01.34.840000000 PM	15-MAR-25 05.01.35.280000000 PM	1	27425	13	""	""
18182	"DM762"	"UPDATE DerecognisedInterest2 AMT IN ##ACCOUNTCAL"	"COMPLETE"	15-MAR-25 05.01.35.280000000 PM	15-MAR-25 05.01.35.720000000 PM	0	27425	13	""	""
18183	"DM762"	"UPDATE GovGurAmt FROM ADVACOTHERDETAIL"	"COMPLETE"	15-MAR-25 05.01.35.720000000 PM	15-MAR-25 05.01.35.800000000 PM	0	27425	13	""	""
18184	"DM762"	"UPDATE UnserviedInt FROM AdvAcFinancialDetail"	"COMPLETE"	15-MAR-25 05.01.35.800000000 PM	15-MAR-25 05.01.35.800000000 PM	0	27425	13	""	""
18185	"DM762"	"UPDATE FRAUD ACCOUNT MARKING  IN ##ACCOUNTCAL"	"COMPLETE"	15-MAR-25 05.01.35.800000000 PM	15-MAR-25 05.01.35.830000000 PM	0	27425	13	""	""
18186	"DM762"	"UPDATE FRAUD ACCOUNT MARKING  IN ##CUSTOMERCAL"	"COMPLETE"	15-MAR-25 05.01.35.830000000 PM	15-MAR-25 05.01.35.860000000 PM	0	27425	13	""	""
18187	"DM762"	"UPDATE IBPC MARKING  IN ##ACCOUNTCAL"	"COMPLETE"	15-MAR-25 05.01.35.860000000 PM	15-MAR-25 05.01.35.860000000 PM	0	27425	13	""	""
18188	"DM762"	"UPDATE Securitised MARKING  IN ##ACCOUNTCAL"	"COMPLETE"	15-MAR-25 05.01.35.860000000 PM	15-MAR-25 05.01.35.877000000 PM	0	27425	13	""	""
18189	"DM762"	"UPDATE PUI MARKING  IN ##ACCOUNTCAL"	"COMPLETE"	15-MAR-25 05.01.35.877000000 PM	15-MAR-25 05.01.35.877000000 PM	0	27425	13	""	""
18190	"DM762"	"UPDATE RFA MARKING  IN ##ACCOUNTCAL"	"COMPLETE"	15-MAR-25 05.01.35.877000000 PM	15-MAR-25 05.01.35.910000000 PM	0	27425	13	""	""
18191	"DM762"	"UPDATE NonCooperative MARKING  IN ##ACCOUNTCAL"	"COMPLETE"	15-MAR-25 05.01.35.910000000 PM	15-MAR-25 05.01.35.940000000 PM	0	27425	13	""	""
18192	"DM762"	"UPDATE Repossessed ACCOUNT MARKING  IN ##ACCOUNTCAL"	"COMPLETE"	15-MAR-25 05.01.35.940000000 PM	15-MAR-25 05.01.36.017000000 PM	1	27425	13	""	""
18193	"DM762"	"UPDATE Inherent Weakness ACCOUNT MARKING  IN ##ACCOUNTCAL"	"COMPLETE"	15-MAR-25 05.01.36.017000000 PM	15-MAR-25 05.01.36.080000000 PM	0	27425	13	""	""
18194	"DM762"	"UPDATE SARFAESI ACCOUNT MARKING IN ##ACCOUNTCAL"	"COMPLETE"	15-MAR-25 05.01.36.080000000 PM	15-MAR-25 05.01.36.177000000 PM	0	27425	13	""	""
18195	"DM762"	"UPDATE RC-Pending MARKING  IN ##ACCOUNTCAL"	"COMPLETE"	15-MAR-25 05.01.36.177000000 PM	15-MAR-25 05.01.36.207000000 PM	0	27425	13	""	""
18196	"DM762"	"UPDATE Written-Off Accounts MARKING IN ##ACCOUNTCAL"	"COMPLETE"	15-MAR-25 05.01.36.207000000 PM	15-MAR-25 05.01.36.317000000 PM	0	27425	13	""	""
18197	"DM762"	"UPDATE CONDI_STD IN ##ACCOUNTCAL"	"COMPLETE"	15-MAR-25 05.01.36.317000000 PM	15-MAR-25 05.01.36.520000000 PM	0	27425	13	""	""
18198	"DM762"	"UPDATE Last Credit Date"	"COMPLETE"	15-MAR-25 05.01.36.520000000 PM	15-MAR-25 05.01.36.740000000 PM	0	27425	13	""	""
18199	"DM762"	"UPDATE AddlProvisionAmount  AT Account level"	"COMPLETE"	15-MAR-25 05.01.36.740000000 PM	15-MAR-25 05.01.36.740000000 PM	0	27425	13	""	""
18200	"DM762"	"MOC UPDATES AUTO AND MANUAL"	"COMPLETE"	15-MAR-25 05.01.36.930000000 PM	15-MAR-25 05.01.37.763000000 PM	1	27425	13	""	""
18201	"DM762"	"CoBorrower"	"RUNNING"	15-MAR-25 05.01.37.763000000 PM			27425	13	""	""
18202	"TM744"	"INSERT DATA FOR PRO.CUSTOMERCAL CAL TABLE"	"COMPLETE"	15-MAR-25 05.48.54.503000000 PM	15-MAR-25 05.48.57.663000000 PM	3	27430	6	""	""
18203	"TM744"	"INSERT DATA IN ACCOUNTCAL TABLE"	"COMPLETE"	15-MAR-25 05.48.57.663000000 PM	15-MAR-25 05.49.04.200000000 PM	7	27430	6	""	""
18204	"TM744"	"UPDATE PANNO"	"COMPLETE"	15-MAR-25 05.49.04.200000000 PM	15-MAR-25 05.49.04.340000000 PM	0	27430	6	""	""
18205	"TM744"	"UPDATE AADHAR NUMBER IN CUSTOMER CAL"	"COMPLETE"	15-MAR-25 05.49.04.340000000 PM	15-MAR-25 05.49.04.497000000 PM	0	27430	6	""	""
18206	"TM744"	"INSERT INVALID PANCARDNO|AADHARCARDNO"	"COMPLETE"	15-MAR-25 05.49.04.497000000 PM	15-MAR-25 05.49.04.717000000 PM	0	27430	6	""	""
18207	"TM744"	"UPDATE ProductCode IN ACCOUNTCAL"	"COMPLETE"	15-MAR-25 05.49.04.717000000 PM	15-MAR-25 05.49.07.173000000 PM	3	27430	6	""	""
18208	"TM744"	"UPDATE DRAWINGPOWER|REVIEWDUEDT FOR ALL ACCOUNT"	"COMPLETE"	15-MAR-25 05.49.07.177000000 PM	15-MAR-25 05.49.09.480000000 PM	2	27430	6	""	""
18209	"TM744"	"UPDATE Asset_Norm|FacilityType ISLAD  ACCOUNT"	"COMPLETE"	15-MAR-25 05.49.09.480000000 PM	15-MAR-25 05.49.10.420000000 PM	1	27430	6	""	""
